Web_ID,Region_of_Incident,Reported_Date,Reported_Year,Reported_Month,Number_Dead,Minimum_Estimated_Number_of_Missing,Total_Dead_and_Missing,Number_of_Survivors,Number_of_Females,Number_of_Males,Number_of_Children,Cause_of_Death,Location_Description,Information_Source,Migration_Route,URL,UNSD_Geographical_Grouping,Source_Quality,lat,long
45752,US-Mexico Border,19-Jul-18,2018,Jul,1,0,1,0,0,1,0,Dehydration,"Briscoe Ranch Catarina, near Carrizo Springs, Dimmit County, Texas, USA",Consulado de México en Eagle Pass via Telemundo San Antonio,Central America to US,https://bit.ly/2uSzvSs,Northern America,5,28.2616536,-99.8093986
51212,North Africa,19-Jul-18,2018,Jul,2,0,2,0,2,0,0,"Vehicle Accident, Excessive Physical Abuse","Sahara desert near Atbara, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Northern Africa,2,18.07428,34.434549
45745,Mediterranean,18-Jul-18,2018,Jul,19,25,44,103,1,0,0,Drowning,"16 miles off the coast of Gialousa/Yeni Erenköy, Northern Cyprus","Turkish Coast Guard via IOM Turkey, Reuters, Haberler, CNN Türk",Eastern Mediterranean,"https://reut.rs/2JDOntC, https://bit.ly/2L73RMf, https://bit.ly/2uyQJoT",Uncategorized,5,35.74454645,34.03825147
45746,North Africa,18-Jul-18,2018,Jul,1,0,1,0,0,1,0,Sickness and lack of access to medicines,"Nador, Morocco",Association Marocaine des Droits Humans - Section Nador, ,https://www.facebook.com/AmdhNador/posts/2133046170240980,Northern Africa,1,35.21182554,-2.929643537
45822,US-Mexico Border,18-Jul-18,2018,Jul,1,0,1,0,0,1,0,Probable hyperthermia,"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,Central America to US,http://www.humaneborders.info/app/map.asp,Northern America,5,31.459629,-110.089668
51210,North Africa,18-Jul-18,2018,Jul,1,0,1,0,0,1,0,Sickness and lack of access to medicines,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Northern Africa,2,22.143669,22.317084
51211,Horn of Africa,18-Jul-18,2018,Jul,2,0,2,0,2,0,1,"Sickness and lack of access to medicines, Starvation","Moyale, Ethiopia, on border with Kenya",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Eastern Africa,2,3.536064,39.065407
45743,Mediterranean,17-Jul-18,2018,Jul,1,0,1,164,0,0,1,Presumed drowning,"76 nautical miles off the coast of Al-Khums, Libya",Libyan Navy,Central Mediterranean,https://www.facebook.com/libyan.navy/posts/2116940788549195,Uncategorized,5,34.37292383,14.2678989
45744,Mediterranean,17-Jul-18,2018,Jul,2,0,2,1,1,1,1,Presumed drowning,80 nautical miles off the coast of Libya,Proactiva Open Arms,Central Mediterranean,"https://bit.ly/2Nl8ij2, https://bit.ly/2mkXUfI, https://reut.rs/2NZGRMU",Uncategorized,4,34.80704995,14.35578953
51208,North Africa,17-Jul-18,2018,Jul,2,0,2,0,0,2,0,"Sickness and lack of access to medicines, Starvation, Dehydration, Excessive Physical Abuse","Sabha, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Northern Africa,2,27.014784,14.312175
51209,North Africa,17-Jul-18,2018,Jul,2,0,2,0,1,1,1,"Sickness and lack of access to medicines, Excessive Physical Abuse, Sexual abuse","Sahara desert, Sudan, near the border with Egypt",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Northern Africa,2,21.943709,27.672666
45731,North Africa,16-Jul-18,2018,Jul,8,0,8,90,1,1,6,Suffocation,"Inside truck container near the Mellitah oil and gas complex, east of Zuwara, Libya","Security Directorate Zuwara, Reuters", ,"https://bit.ly/2KWor1A, https://reut.rs/2NlOc8z",Northern Africa,5,32.87012866,12.19152425
45742,Sub-Saharan Africa,16-Jul-18,2018,Jul,2,0,2,0,0,0,0,Dehydration,"Assamaka, Niger, near border with Algeria",IOM Niger, ,https://bit.ly/2L2s1Ht,Western Africa,4,19.40523715,5.753553026
51207,North Africa,16-Jul-18,2018,Jul,1,0,1,0,1,0,0,"Excessive Physical Abuse, Sexual abuse","Sahara desert, Sudan, near the border with Egypt",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Northern Africa,2,21.943709,27.672666
45730,Mediterranean,15-Jul-18,2018,Jul,0,17,17,18,0,0,0,Presumed drowning,"Unspecified location off the coast of Sabratha, Libya",IOM Libya,Central Mediterranean, ,Uncategorized,4,33.06467617,12.49621399
45741,US-Mexico Border,15-Jul-18,2018,Jul,1,0,1,3,0,1,0,Hyperthermia,"Ranch west of Laredo, Webb County, Texas, USA",El Mañana,Central America to US,https://bit.ly/2LjqFHJ,Northern America,1,27.6222604,-99.54943728
45820,US-Mexico Border,15-Jul-18,2018,Jul,1,0,1,0,0,1,0,Unknown (mummified remains),"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,Central America to US,http://www.humaneborders.info/app/map.asp,Northern America,5,31.5236344,-111.5638201
45821,US-Mexico Border,15-Jul-18,2018,Jul,1,0,1,0,1,0,0,Unknown (skeletal remains),"Pima County, Arizona, USA",Pima County Office of the Medical Examiner,Central America to US,http://www.humaneborders.info/app/map.asp,Northern America,5,31.4466578,-110.3713132
51206,North Africa,15-Jul-18,2018,Jul,1,0,1,0,0,1,0,Sickness and lack of access to medicines,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Northern Africa,2,23.467103,22.394775
51202,North Africa,14-Jul-18,2018,Jul,1,0,1,0,0,1,0,Sickness and lack of access to medicines,"Brak, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Northern Africa,2,27.540416,14.282182
51203,Sub-Saharan Africa,14-Jul-18,2018,Jul,1,0,1,0,0,1,0,Sickness and lack of access to medicines,"Agadez, Niger",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Western Africa,2,16.946465,7.967111
51204,Sub-Saharan Africa,14-Jul-18,2018,Jul,1,0,1,0,1,0,0,Sickness and lack of access to medicines,"Agadez, Niger",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Western Africa,2,16.985362,7.97281
51205,Horn of Africa,14-Jul-18,2018,Jul,1,0,1,0,0,1,0,Vehicle Accident,"Kismayo, Somalia",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Eastern Africa,2,-0.310591,42.39613
45729,Mediterranean,13-Jul-18,2018,Jul,4,0,4,0,0,0,1,Drowning,"Off the coast of Zuwara, Libya",IOM Italy,Central Mediterranean,"https://bit.ly/2NkZY2C, https://bit.ly/2mpyUUE",Uncategorized,4,33.25941666,12.35631918
49493,Southeast Asia,13-Jul-18,2018,Jul,3,0,3,0,0,3,3,"Sickness and lack of access to medicines, Starvation, Dehydration",Unspecified location at sea between Bangladesh and Thailand,Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,South-eastern Asia,2,16.96907688,92.1871776
45728,South America,12-Jul-18,2018,Jul,1,0,1,0,0,1,0,Drowning,"Off the coast of Sapzurro, Chocó, Colombia, near border with Panama","Radio Caracol, El Tiempo", ,"https://bit.ly/2LgTKQT, https://bit.ly/2KURbI8",South America,3,8.683377435,-77.34731163
51201,Sub-Saharan Africa,12-Jul-18,2018,Jul,1,0,1,0,0,1,0,Sickness and lack of access to medicines,"Agadez, Niger",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Western Africa,2,16.993078,8.007654
51475,Mediterranean,12-Jul-18,2018,Jul,2,0,2,4,0,0,0,Drowning,Unspecified location in the Alboran Sea,UNHCR,Western Mediterranean, ,Uncategorized,4,35.98021356,-1.303581809
45726,Central America,11-Jul-18,2018,Jul,1,0,1,0,0,1,0,Hit by train,"Train tracks near Colonia Vicente Guerrero, Torréon, Coahuila, Mexico",Vanguardia, ,https://bit.ly/2NOqsuK,Central America,1,25.51901727,-103.4365844
51198,Sub-Saharan Africa,11-Jul-18,2018,Jul,1,0,1,0,0,1,1,Sickness and lack of access to medicines,"Agadez, Niger",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Western Africa,2,16.967643,7.985137
51199,Sub-Saharan Africa,11-Jul-18,2018,Jul,1,0,1,0,0,1,0,Sickness and lack of access to medicines,"Agadez, Niger",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Western Africa,2,16.967643,7.985137
51200,North Africa,11-Jul-18,2018,Jul,2,0,2,0,2,0,1,"Sickness and lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter","Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Northern Africa,2,27.112849,16.010267
48328,Middle East,10-Jul-18,2018,Jul,1,0,1,0,0,1,0,Shot,"Syria-Turkey border, Idlib Governorate, Syria",Syrian Observatory for Human Rights, ,"http://www.syriahr.com/en/?p=97816, http://www.syriahr.com/en/?p=97498",Western Asia,4,36.03706577,36.38050487
51195,North Africa,10-Jul-18,2018,Jul,1,0,1,0,0,1,0,"Starvation, Dehydration","Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Northern Africa,2,27.062788,15.071861
51196,Horn of Africa,10-Jul-18,2018,Jul,1,0,1,0,0,1,0,Shot or stabbed,"Near Dire Dawa, Ethiopia",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Eastern Africa,2,9.573928,41.845284
51197,North Africa,10-Jul-18,2018,Jul,1,0,1,0,0,1,0,"Sickness and lack of access to medicines, Vehicle Accident","Unspecified location in the Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Northern Africa,2,19.635357,27.103538
45725,US-Mexico Border,9-Jul-18,2018,Jul,1,0,1,0,0,1,0,Drowning,"Río Bravo, near Ciudad Miguel Alemán, Tamaulipas, Mexico","El Mañana, Debate, La Hora",Central America to US,"https://bit.ly/2N6RyvW, https://bit.ly/2KZvCp7, https://bit.ly/2KZIZXf, https://bit.ly/2A2sg0c",Central America,3,26.41288059,-99.03396164
48122,US-Mexico Border,9-Jul-18,2018,Jul,1,0,1,0,0,1,0,Unknown (mummified remains),"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,Central America to US,http://www.humaneborders.info/app/mapa.asp,Northern America,5,32.448212,-111.699247
51194,Sub-Saharan Africa,9-Jul-18,2018,Jul,1,0,1,0,1,0,0,Unknown,"Tanguieta, Benin",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Western Africa,2,10.616667,1.266667
48121,US-Mexico Border,8-Jul-18,2018,Jul,1,0,1,0,1,0,0,Unknown (skeletal remains),"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,Central America to US,http://www.humaneborders.info/app/mapa.asp,Northern America,5,32.0577019,-112.1430215
51193,North Africa,8-Jul-18,2018,Jul,1,0,1,0,0,1,0,"Sickness and lack of access to medicines, Starvation, Excessive Physical Abuse","Bani Walid, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Northern Africa,2,31.723048,14.025968
45844,US-Mexico Border,7-Jul-18,2018,Jul,1,0,1,0,0,1,0,Unknown (skeletal remains),"7 miles north of Boulevard, San Diego County, California, USA","San Diego County Medical Examiner, WRAL News, Águilas del Desierto ",Central America to US,https://bit.ly/2AVLdC3,Northern America,5,32.454,-116.1609
45908,US-Mexico Border,7-Jul-18,2018,Jul,1,0,1,0,1,0,0,Unknown,"Body found in remote desert region in Tohono O'odham nation, near Pima County, Arizona",Desaparecidos y sin reclamar en la frontera,Central America to US,https://bit.ly/2xbARcq,Northern America,4,31.89888997,-112.0571052
48327,Middle East,7-Jul-18,2018,Jul,1,0,1,0,1,0,1,Shot,"Syria-Turkey border, near Al-Deriyyeh, Darkush, Idlib Governorate, Syria",Syrian Observatory for Human Rights, ,http://www.syriahr.com/en/?p=97213,Western Asia,4,36.00373219,36.36981765
49489,South Asia,7-Jul-18,2018,Jul,3,0,3,0,0,3,0,Shot or stabbed,"Nimruz province, Afghanistan",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Southern Asia,2,29.898645,61.364025
51189,North Africa,7-Jul-18,2018,Jul,1,0,1,0,0,1,0,Vehicle Accident,"Kufra, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Northern Africa,2,22.976271,22.479841
51190,North Africa,7-Jul-18,2018,Jul,1,0,1,0,1,0,1,Vehicle Accident,"Unspecified location in the Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Northern Africa,2,19.635357,27.103538
51191,Sub-Saharan Africa,7-Jul-18,2018,Jul,2,0,2,0,2,0,0,Sickness and lack of access to medicines,"Lagos, Nigeria",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Western Africa,2,6.455027,3.384082
51192,Sub-Saharan Africa,7-Jul-18,2018,Jul,1,0,1,0,1,0,0,Unknown,"Kumasi, Ghana",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Western Africa,2,6.666667,-1.616667
45724,US-Mexico Border,6-Jul-18,2018,Jul,1,0,1,0,0,1,0,"Hyperthermia, Exposure, Dehydration","Open desert near Ocotillo, Imperial County, California","US Border Patrol, Consulado de México en Caléxico, Imperial County Coroner's Office",Central America to US,https://bit.ly/2N551UR,Northern America,5,32.36727858,-115.8858753
45740,US-Mexico Border,6-Jul-18,2018,Jul,1,0,1,0,0,1,0,Drowning,"All-American Canal, Calexico, Imperial County, California, USA","Consulado de México en Calexico, Imperial County Coroner's Office",Central America to US, ,Northern America,5,32.68075667,-115.4481011
48119,US-Mexico Border,6-Jul-18,2018,Jul,1,0,1,0,0,1,0,Unknown (mummified and skeletal remains),"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,Central America to US,http://www.humaneborders.info/app/mapa.asp,Northern America,5,31.353453,-109.6516156
48120,US-Mexico Border,6-Jul-18,2018,Jul,1,0,1,0,0,1,0,Probable hyperthermia,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,Central America to US,http://www.humaneborders.info/app/mapa.asp,Northern America,5,31.7253221,-112.0055213
51185,North Africa,6-Jul-18,2018,Jul,1,0,1,0,0,1,0,Sickness and lack of access to medicines,"Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Northern Africa,2,24.454284,13.207711
51186,North Africa,6-Jul-18,2018,Jul,1,0,1,0,1,0,0,"Sickness and lack of access to medicines, Starvation, Dehydration, Harsh weather/lack of adequate shelter","Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Northern Africa,2,22.14132,5.690257
51187,Sub-Saharan Africa,6-Jul-18,2018,Jul,2,0,2,0,1,1,1,Unknown,"Sokode, Togo",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Western Africa,2,8.983333,1.133333
51188,Sub-Saharan Africa,6-Jul-18,2018,Jul,1,0,1,0,0,1,1,"Sickness and lack of access to medicines, Starvation, Dehydration, Suffocation","Porto Novo, Benin",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Western Africa,2,6.497222,2.605
45719,Central America,5-Jul-18,2018,Jul,1,0,1,0,0,1,0,Fall from train,"Train tracks near Cañada Morelos, Puebla, Mexico","Puebla Online, Periódico Central, El Salvador Times", ,"https://bit.ly/2NtQWRX, https://bit.ly/2zfeqHq, https://bit.ly/2KTqIXx",Central America,3,18.73582359,-97.41182435
45720,Europe,5-Jul-18,2018,Jul,1,0,1,0,0,1,0,Drowning,"River Uni, Bihac, Una-Sana Canton, Bosnia and Herzegovina","N1, Klix, Glas Srpske",Western Balkans,"https://bit.ly/2zoeC7k, https://bit.ly/2zjat4I, https://bit.ly/2zlKWaL",Southern Europe,3,44.80935968,15.87442244
45721,Mediterranean,5-Jul-18,2018,Jul,9,0,9,0,0,0,0,Presumed drowning,Bodies recovered at various locations on the Libyan coast,IOM Libya,Central Mediterranean, ,Uncategorized,4,32.78695205,13.67546827
48118,US-Mexico Border,5-Jul-18,2018,Jul,1,0,1,0,0,1,0,Probable hyperthermia,"Pima County jurisdiction, Arizona, USA",Pima County Office of the Medical Examiner,Central America to US,http://www.humaneborders.info/app/mapa.asp,Northern America,5,31.9676831,-113.0133083
51182,Sub-Saharan Africa,5-Jul-18,2018,Jul,1,0,1,0,1,0,0,Sickness and lack of access to medicines,"Banjul, Gambia",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Western Africa,2,13.453056,-16.5775
51183,Sub-Saharan Africa,5-Jul-18,2018,Jul,1,0,1,0,1,0,0,Dehydration,"Porto Novo, Benin",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Western Africa,2,6.497222,2.605
51184,Sub-Saharan Africa,5-Jul-18,2018,Jul,1,0,1,0,0,1,0,Vehicle Accident,"Bobo Dioulasso, Burkina Faso",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Western Africa,2,11.183333,-4.283333
51175,North Africa,4-Jul-18,2018,Jul,1,0,1,0,1,0,0,"Excessive Physical Abuse, Sexual abuse","Unspecified location in the Sahara desert, Sudan",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Northern Africa,2,19.635357,27.103538
51176,Sub-Saharan Africa,4-Jul-18,2018,Jul,1,0,1,0,0,1,1,Sickness and lack of access to medicines,"Sikasso, Mali",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Western Africa,2,11.316667,-5.666667
51177,Sub-Saharan Africa,4-Jul-18,2018,Jul,1,0,1,0,1,0,0,Sickness and lack of access to medicines,"Bouake, Cote d'Ivoire",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Western Africa,2,7.683333,-5.016667
51178,Sub-Saharan Africa,4-Jul-18,2018,Jul,3,0,3,0,1,1,1,"Sickness and lack of access to medicines, Sexual abuse","Bouake, Cote d'Ivoire",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Western Africa,2,7.683333,-5.016667
51179,Sub-Saharan Africa,4-Jul-18,2018,Jul,1,0,1,0,1,0,0,"Sickness and lack of access to medicines, Starvation, Dehydration, Suffocation","Gao, Mali",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Western Africa,2,16.266667,-0.05
51180,Sub-Saharan Africa,4-Jul-18,2018,Jul,2,0,2,0,1,1,1,"Sickness and lack of access to medicines, Starvation, Suffocation","Yamoussoukro, Cote d'Ivoire",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Western Africa,2,6.816667,-5.283333
51181,Sub-Saharan Africa,4-Jul-18,2018,Jul,1,0,1,0,1,0,0,Sexual abuse,"Abidjan, Cote d'Ivoire",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Western Africa,2,5.316667,-4.033333
45715,Mediterranean,3-Jul-18,2018,Jul,6,0,6,125,0,0,0,Drowning,Off the coast of Libya,Libyan Navy,Central Mediterranean,https://bit.ly/2u2XzSo,Uncategorized,5,33.54895947,12.78484416
45716,US-Mexico Border,3-Jul-18,2018,Jul,1,0,1,0,0,1,0,Drowning,"Río Bravo, near Campo Cougars, Piedras Negras, Coahuila, Mexico","Zócalo, La Rancherita, La Voz",Central America to US,"https://bit.ly/2IV7mPY, https://bit.ly/2zclxQX",Central America,3,28.71236176,-100.5084973
45718,Mediterranean,3-Jul-18,2018,Jul,1,0,1,0,0,1,0,Presumed drowning,Unspecified location between Morocco and Spain,Watch the Med Alarm Phone,Western Mediterranean,https://bit.ly/2KOzHwh,Uncategorized,4,35.88106992,-5.815255116
46120,Central America,2-Jul-18,2018,Jul,1,0,1,0,0,1,0,Hit by train,"Train tracks near Colonia La Esperanza, Salvatierra, Guanajuato, Mexico",El Hijo del Llanero Solitito, ,https://bit.ly/2RIPfC4,Central America,1,0.192065,-100.881201
51173,Sub-Saharan Africa,2-Jul-18,2018,Jul,1,0,1,0,0,1,0,Vehicle Accident,"Ougadougou, Burkina Faso",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Western Africa,2,12.357222,-1.535278
51174,Sub-Saharan Africa,2-Jul-18,2018,Jul,1,0,1,0,0,1,0,Vehicle Accident,"Ougadougou, Burkina Faso",Mixed Migration Monitoring Mechanism Initiative (4mi), ,http://www.mixedmigration.org/4mi/,Western Africa,2,12.357222,-1.535278
